,domain,source
3490,dailyfinesser.com,['buzzfeed']
3491,dailyworldupdate.com,['buzzfeed']
3492,dildothedonald.us,['buzzfeed']
3493,donaldtrumpliedto.us,['buzzfeed']
3494,drugsofficial.com,['buzzfeed']
3495,en-bref.fr,['buzzfeed']
3496,en.mediamass.net,['buzzfeed']
3497,fergieinfo.com,['buzzfeed']
3498,florida-times.co,['buzzfeed']
3499,folksvideo.com,['buzzfeed']
3500,foxnews-us.com,['buzzfeed']
3501,hoggwatch.us,['buzzfeed']
3502,mrnewswatch.com,['buzzfeed']
3503,nachrichten.de.com,['buzzfeed']
3504,nachrichten365.com,['buzzfeed']
3505,nbc9news.com,['buzzfeed']
3506,net-infosnews.com,['buzzfeed']
3507,nofakenewsonline.us,['buzzfeed']
3508,noticias-frescas.com,['buzzfeed']
3509,notizzia.com,['buzzfeed']
3510,notmypot.us,['buzzfeed']
3511,ourthoughtsnprayers.com,['buzzfeed']
3512,potatriotpost.us,['buzzfeed']
3513,saynotopot.us,['buzzfeed']
3514,snopesisridiculo.us,['buzzfeed']
3515,straightstoned.com,['buzzfeed']
3516,thebreakingnews.co,['buzzfeed']
3517,thefakenewsgenerator.com,['buzzfeed']
3518,thefrt.com,['buzzfeed']
3519,thenochill.com,['buzzfeed']
3520,tmzbreaking.com,['buzzfeed']
3521,tmzcomedy.com,"['allcott', 'buzzfeed']"
3522,tmzhiphop.com,['buzzfeed']
3523,tmzuncut.com,['buzzfeed']
3524,tmzworldstar.com,['buzzfeed']
3525,tmzworldstarnews.com,['buzzfeed']
3526,toutelinfo.fr,['buzzfeed']
3527,trumpbetrayed.us,['buzzfeed']
3528,trumpfailedthe.us,['buzzfeed']
3529,trumpfooled.us,['buzzfeed']
3530,trumphasscrewed.us,['buzzfeed']
3531,trumplet.us,['buzzfeed']
3532,trumpscrewed.us,['buzzfeed']
3533,universaleinfo.com,['buzzfeed']
3534,universalemedia.net,['buzzfeed']
3535,uokhun.uk,['buzzfeed']
3536,usatoday-go.com,['buzzfeed']
3537,vice-en-us.com,['buzzfeed']
3538,viraldevil.com,['buzzfeed']
3539,viralmugshot.com,['buzzfeed']
3540,viralpropaganda.com,['buzzfeed']
3541,viralspeech.com,['buzzfeed']
3542,vtamedia.com,['buzzfeed']
3543,wearethellod.com,['buzzfeed']
3544,wittheshit.com,['buzzfeed']
3545,worstpot.us,['buzzfeed']
3546,yahoonews-us.com,['buzzfeed']
3547,daily-sun.com,['allcott']
3548,truthinsideofyou.org,['allcott']
3549,simplecapacity.com,['allcott']
3550,youtube.com,['allcott']
3551,24usainfo.com,['allcott']
3552,patriottribune.com,['allcott']
3553,thenewsclub.info,['allcott']
3554,americafans.com,['allcott']
3555,aldipest.com,['allcott']
3556,friendsofsyria.wordpress.com,['allcott']
3557,politicscorner.today,['allcott']
3558,patriotnewsagency.com,['allcott']
3559,thetrumptruck.com,['allcott']
3560,nationalinsiderpolitics.com,['allcott']
3561,whatsupic.com,['allcott']
3562,politleague.com,['allcott']
3563,en.institutomanquehue.org,['allcott']
3564,msfanpage.link,['allcott']
3565,worldaily.info,['allcott']
3566,tfhnews.com,['allcott']
3567,americasnewest.com,['allcott']
3568,uprootedpalestinians.wordpress.com,['allcott']
3569,wuc-news.com,['allcott']
3570,conservativeinsider.co,['allcott']
3571,channel16news.com,['allcott']
3572,politicsforum.online,['allcott']
3573,uconservative.com,['allcott']
3574,extremelynewsworthy.com,['allcott']
3575,murbles.com,['allcott']
3576,consamerica.com,['allcott']
3577,trendingcult.com,['allcott']
3578,usaaroundtheworldnews.com,['allcott']
3579,about2day.com,['allcott']
3580,fanzinger.com,['allcott']
3581,usainfonews.com,['allcott']
3582,greenmond.com,['allcott']
3583,text143.com,['allcott']
3584,vidaguerrablog.com,['allcott']
3585,yepsee.com,['allcott']
3586,weeklypopnews.com,['allcott']
3587,u7434p6564.mrsjekyllsays.net,['allcott']
3588,imjussayin.co,['allcott']
3589,americanflare.com,['allcott']
3590,untoldnews.net,['allcott']
3591,u7690p7141.liamtheleprechaun.co,['allcott']
3592,diyhilfe.com,['allcott']
3593,u4281p6798.newzfeed.net,['allcott']
3594,mainerepublicemailalert.com,['allcott']
3595,usdailypolitic.com,['allcott']
3596,wizardofviral.com,['allcott']
3597,u7176p8678.newzfeed.net,['allcott']
3598,extensivenews.com,['allcott']
3599,newsbian.com,['allcott']
3600,u8177p8978.newzfeed.net,['allcott']
3601,u4638p2660.newsninjaa.com,['allcott']
3602,viralows.com,['allcott']
3603,bolly.news,['allcott']
3604,viraldiesel.com,['allcott']
3605,u281p372.newsninjaa.com,['allcott']
3606,liberalsociety.com,['allcott']
3607,hitpolitics.com,['allcott']
3608,conservativestudio.com,['allcott']
3609,cooltobeconservative.com,['allcott']
3610,unilad.co.uk,['allcott']
3611,professionalmac.com,['allcott']
3612,netlivemedia.com,['allcott']
3613,damnlikes.com,['allcott']
3614,miniplanet.us,['allcott']
3615,thewashingtonstandard.com,['allcott']
3616,sonsoflibertymedia.com,['allcott']
3617,usalibertynews.com,['allcott']
3618,celebrityhealthfitness.com,['allcott']
3619,eheadlines.com,['allcott']
3620,hannity.com,['allcott']
3621,freemarketcentral.com,['allcott']
3622,1776coalition.com,['allcott']
3623,usatodaypolitics.com,['allcott']
3624,todaychristian.net,['allcott']
3625,newsiosity.com,['allcott']
3626,politistick.com,['allcott']
3627,worldpoliticus.com,['allcott']
3628,patriothangout.com,['allcott']
3629,consciouslyenlightened.com,['allcott']
3630,breitbartt.co,['allcott']
3631,americanpoliticnews.com,['allcott']
3632,trumpnews2016.org,['allcott']
3633,newsinworld365days.com,['allcott']
3634,conservativeeagles.com,['allcott']
3635,unitedstates-politics.com,['allcott']
3636,americarightnow.com,['allcott']
3637,consamericans.com,['allcott']
3638,consfreedom.com,['allcott']
3639,conservativesus.com,['allcott']
3640,usbreakingnewsfeed.com,['allcott']
3641,pundittoday.com,['allcott']
3642,worldinformation24.info,['allcott']
3643,thenationalsun.com,['allcott']
3644,halturnershow.com,['allcott']
3645,choiceandtruth.com,['allcott']
3646,710wor.iheart.com,['allcott']
3647,angrypatriots.com,['allcott']
3648,dangerandplay.com,['allcott']
3649,hiddenamericans.com,['allcott']
3650,nuevoordenmundialreptiliano.blogspot.com,['allcott']
3651,incredibleusanews.com,['allcott']
3652,spotlighttimes.com,['allcott']
3653,ufpnews.com,['allcott']
3654,mostextreme.us,['allcott']
3655,chuckcallesto.blogspot.com,['allcott']
3656,huffingtonpost.co.uk,['allcott']
3657,buzzfeed.com,['allcott']
3658,fox4kc.com,['allcott']
3659,myfox8.com,['allcott']
3660,khou.com,['allcott']
3661,distractify.com,['allcott']
3662,fox17online.com,['allcott']
3663,vote.us.org,['allcott']
3664,schatziesearthproject.com,['allcott']
3665,theconservativeclub.us,['allcott']
3666,everyday24.net,['allcott']
3667,theinternationalreporter.org,['allcott']
3668,centrictv.com,['allcott']
3669,getpocket.com,['allcott']
3670,wordondastreet.com,['allcott']
3671,funkydineva.com,['allcott']
3672,cjpearson.org,['allcott']
3673,conservativeintel.com,['allcott']
3674,duanelester.com,['allcott']
3675,minds.com,['allcott']
3676,baltimoregazette.com,['allcott']
3677,dcwatchdog.org,['allcott']
3678,thebiafraherald.co,['allcott']
3679,butthatsnoneofmybusiness.com,['allcott']
3680,rebelcowgirlroundup.com,['allcott']
3681,sourcesnews.com,['allcott']
3682,americanow.com,['allcott']
3683,glennbeck.com,['allcott']
3684,currenttopnews.com,['allcott']
3685,reportme24.com,['allcott']
3686,organicandhealthy.org,['allcott']
3687,zgarlic.com,['allcott']
3688,electionfraud2016.wordpress.com,['allcott']
3689,deprogramyourself.org,['allcott']
3690,linktv.org,['allcott']
3691,voiceofshadows.com,['allcott']
3692,mirrorspectrum.com,['allcott']
3693,religiousmind.com,['allcott']
3694,maxkeep.com,['allcott']
3695,urbannewsletter.com,['allcott']
3696,activeopinion.com,['allcott']
3697,amunweb.com,['allcott']
